"","BARRIO","FECHA","A�O_2018_PRED"
"1790","Campo Valdés No. 1",2018-12-01,1.65886287625418
"1791","Campo Valdés No. 1",2018-12-03,1.33213644524237
"1792","Campo Valdés No. 1",2018-12-05,2.0593220338983
"1793","Campo Valdés No. 1",2018-12-16,1.67987804878049
"1794","Campo Valdés No. 1",2018-12-22,1.7037037037037
"1795","Campo Valdés No. 1",2018-12-25,1.44578313253012
"1796","Campo Valdés No. 1",2018-12-29,1.50367107195301
"1797","Campo Valdés No. 2",2018-01-01,1.4375
"1798","Campo Valdés No. 2",2018-01-05,1.33213644524237
"1799","Campo Valdés No. 2",2018-01-11,1.44554455445545
"1800","Campo Valdés No. 2",2018-02-03,1.29501915708812
"1801","Campo Valdés No. 2",2018-02-17,1.86206896551724
"1802","Campo Valdés No. 2",2018-03-01,1.42
"1803","Campo Valdés No. 2",2018-04-13,1.68994413407821
"1804","Campo Valdés No. 2",2018-04-17,1.44578313253012
"1805","Campo Valdés No. 2",2018-05-02,1.65886287625418
"1806","Campo Valdés No. 2",2018-06-10,1.33213644524237
"1807","Campo Valdés No. 2",2018-06-16,1.58333333333333
"1808","Campo Valdés No. 2",2018-06-20,1.50955414012739
"1809","Campo Valdés No. 2",2018-07-08,1.29501915708812
"1810","Campo Valdés No. 2",2018-07-11,1.37707948243993
"1811","Campo Valdés No. 2",2018-07-20,1.43214285714286
"1812","Campo Valdés No. 2",2018-07-29,1.29501915708812
"1813","Campo Valdés No. 2",2018-08-06,1.5546218487395
"1814","Campo Valdés No. 2",2018-08-14,1.37707948243993
"1815","Campo Valdés No. 2",2018-08-21,1.64950980392157
"1816","Campo Valdés No. 2",2018-08-24,1.50367107195301
"1817","Campo Valdés No. 2",2018-09-06,1.29501915708812
"1818","Campo Valdés No. 2",2018-09-10,1.5546218487395
"1819","Campo Valdés No. 2",2018-09-11,1.42
"1820","Campo Valdés No. 2",2018-09-14,1.52686567164179
"1821","Campo Valdés No. 2",2018-10-01,1.37707948243993
"1822","Campo Valdés No. 2",2018-10-25,1.37707948243993
"1823","Campo Valdés No. 2",2018-11-23,1.29501915708812
"1824","Campo Valdés No. 2",2018-11-29,1.51923076923077
"1825","Campo Valdés No. 2",2018-12-12,1.37707948243993
"1826","Campo Valdés No. 2",2018-12-25,1.40789473684211
"1827","Caribe",2018-01-02,1.94117647058824
"1828","Caribe",2018-01-03,1.95438596491228
"1829","Caribe",2018-01-04,1.68075117370892
"1830","Caribe",2018-01-05,1.76872964169381
"1831","Caribe",2018-01-07,2.40875912408759
"1832","Caribe",2018-01-10,2.23076923076923
"1833","Caribe",2018-01-11,2.08928571428571
"1834","Caribe",2018-01-12,1.33213644524237
"1835","Caribe",2018-01-13,2.575
"1836","Caribe",2018-01-15,2.28358208955224
"1837","Caribe",2018-01-18,2.56730769230769
"1838","Caribe",2018-01-19,2.37373737373737
"1839","Caribe",2018-01-20,2.42608695652174
"1840","Caribe",2018-01-23,2.2047619047619
"1841","Caribe",2018-01-24,1.78275862068966
"1842","Caribe",2018-01-25,1.68449931412894
"1843","Caribe",2018-01-26,1.99449035812672
"1844","Caribe",2018-01-27,2.07327586206897
"1845","Caribe",2018-01-28,2.35897435897436
"1846","Caribe",2018-01-29,1.86131386861314
"1847","Caribe",2018-02-01,1.57943925233645
"1848","Caribe",2018-02-02,2.43065693430657
"1849","Caribe",2018-02-03,2.44366197183099
"1850","Caribe",2018-02-04,1.65886287625418
"1851","Caribe",2018-02-05,2.07327586206897
"1852","Caribe",2018-02-06,1.98755186721992
"1853","Caribe",2018-02-08,2.421875
"1854","Caribe",2018-02-10,2.55882352941176
"1855","Caribe",2018-02-13,2.42465753424658
"1856","Caribe",2018-02-14,2.23353293413174
"1857","Caribe",2018-02-16,1.96610169491525
"1858","Caribe",2018-02-18,2.24786324786325
"1859","Caribe",2018-02-19,2.19196428571429
"1860","Caribe",2018-02-20,2.42424242424242
"1861","Caribe",2018-02-22,2.14
"1862","Caribe",2018-02-23,1.81564245810056
"1863","Caribe",2018-02-24,2.28472222222222
"1864","Caribe",2018-02-25,2.31304347826087
"1865","Caribe",2018-02-27,2.33333333333333
"1866","Caribe",2018-02-28,1.94193548387097
"1867","Caribe",2018-03-01,2.02430555555556
"1868","Caribe",2018-03-02,2.47272727272727
"1869","Caribe",2018-03-03,2.025
"1870","Caribe",2018-03-04,2.56756756756757
"1871","Caribe",2018-03-05,2.35652173913043
"1872","Caribe",2018-03-06,2.17543859649123
"1873","Caribe",2018-03-07,2.23333333333333
"1874","Caribe",2018-03-08,2.08148148148148
"1875","Caribe",2018-03-09,2.60902255639098
"1876","Caribe",2018-03-10,2.25
"1877","Caribe",2018-03-11,2.45098039215686
"1878","Caribe",2018-03-12,2.5
"1879","Caribe",2018-03-13,2.28
"1880","Caribe",2018-03-14,2.01785714285714
"1881","Caribe",2018-03-16,1.51923076923077
"1882","Caribe",2018-03-18,2.07142857142857
"1883","Caribe",2018-03-20,2.14110429447853
"1884","Caribe",2018-03-21,2.49557522123894
"1885","Caribe",2018-03-22,2.22535211267606
"1886","Caribe",2018-03-23,1.9746835443038
"1887","Caribe",2018-03-24,2.03587443946188
"1888","Caribe",2018-03-25,2.51401869158878
"1889","Caribe",2018-03-26,2.392
"1890","Caribe",2018-03-27,2.19277108433735
"1891","Caribe",2018-03-28,2.18260869565217
"1892","Caribe",2018-03-29,2.33009708737864
"1893","Caribe",2018-04-01,2.08333333333333
"1894","Caribe",2018-04-02,2.08484848484848
"1895","Caribe",2018-04-03,1.69907407407407
"1896","Caribe",2018-04-04,2.39316239316239
"1897","Caribe",2018-04-05,2.32323232323232
"1898","Caribe",2018-04-06,2.24107142857143
"1899","Caribe",2018-04-07,2.32203389830508
"1900","Caribe",2018-04-08,1.86131386861314
"1901","Caribe",2018-04-09,1.9746835443038
"1902","Caribe",2018-04-10,2.40372670807453
"1903","Caribe",2018-04-11,2.1864406779661
"1904","Caribe",2018-04-12,2.26553672316384
"1905","Caribe",2018-04-15,2.45833333333333
"1906","Caribe",2018-04-16,2.23333333333333
"1907","Caribe",2018-04-17,2.20645161290323
"1908","Caribe",2018-04-18,2.50980392156863
"1909","Caribe",2018-04-20,2.18125
"1910","Caribe",2018-04-21,2.42068965517241
"1911","Caribe",2018-04-22,2.39473684210526
"1912","Caribe",2018-04-23,2.15422885572139
"1913","Caribe",2018-04-24,2.56190476190476
"1914","Caribe",2018-04-25,2.48
"1915","Caribe",2018-04-26,2.14110429447853
"1916","Caribe",2018-04-27,2.10924369747899
"1917","Caribe",2018-04-28,2.49494949494949
"1918","Caribe",2018-04-30,2.78703703703704
"1919","Caribe",2018-05-02,2.19354838709677
"1920","Caribe",2018-05-03,2
"1921","Caribe",2018-05-04,2.21969696969697
"1922","Caribe",2018-05-05,2.32413793103448
"1923","Caribe",2018-05-06,2.42857142857143
"1924","Caribe",2018-05-07,2.57894736842105
"1925","Caribe",2018-05-08,2.10204081632653
"1926","Caribe",2018-05-09,2.13571428571429
"1927","Caribe",2018-05-10,1.92517006802721
"1928","Caribe",2018-05-11,2.09803921568627
"1929","Caribe",2018-05-12,2.65656565656566
"1930","Caribe",2018-05-14,2.24817518248175
"1931","Caribe",2018-05-15,2.2396694214876
"1932","Caribe",2018-05-16,2.12844036697248
"1933","Caribe",2018-05-18,2.32323232323232
"1934","Caribe",2018-05-19,2.42657342657343
"1935","Caribe",2018-05-20,2.53508771929825
"1936","Caribe",2018-05-21,2.2396694214876
"1937","Caribe",2018-05-22,2.195
"1938","Caribe",2018-05-23,2.30612244897959
"1939","Caribe",2018-05-24,2.37623762376238
"1940","Caribe",2018-05-25,1.86206896551724
"1941","Caribe",2018-05-26,2.36134453781513
"1942","Caribe",2018-05-29,2.0375
"1943","Caribe",2018-05-30,2.33606557377049
"1944","Caribe",2018-05-31,1.98969072164948
"1945","Caribe",2018-06-01,1.93048128342246
"1946","Caribe",2018-06-02,2.26119402985075
"1947","Caribe",2018-06-03,2.36666666666667
"1948","Caribe",2018-06-04,2.18536585365854
"1949","Caribe",2018-06-06,2.23076923076923
"1950","Caribe",2018-06-07,2.22556390977444
"1951","Caribe",2018-06-08,1.42105263157895
"1952","Caribe",2018-06-09,2.20673076923077
"1953","Caribe",2018-06-10,2.5390625
"1954","Caribe",2018-06-11,2.10699588477366
"1955","Caribe",2018-06-12,2.02898550724638
"1956","Caribe",2018-06-13,1.5197628458498
"1957","Caribe",2018-06-14,2.23664122137405
"1958","Caribe",2018-06-16,2.01666666666667
"1959","Caribe",2018-06-17,2.14285714285714
"1960","Caribe",2018-06-18,2.35652173913043
"1961","Caribe",2018-06-19,1.50367107195301
"1962","Caribe",2018-06-21,2.14814814814815
"1963","Caribe",2018-06-22,2.00900900900901
"1964","Caribe",2018-06-24,2.40566037735849
"1965","Caribe",2018-06-25,2.28925619834711
"1966","Caribe",2018-06-26,1.42
"1967","Caribe",2018-06-27,2.1304347826087
"1968","Caribe",2018-06-28,2.17931034482759
"1969","Caribe",2018-06-29,2.272
"1970","Caribe",2018-06-30,2.38064516129032
"1971","Caribe",2018-07-01,2.5
"1972","Caribe",2018-07-03,2.20673076923077
"1973","Caribe",2018-07-04,2.18965517241379
"1974","Caribe",2018-07-05,2.41379310344828
"1975","Caribe",2018-07-06,1.7037037037037
"1976","Caribe",2018-07-07,1.76767676767677
"1977","Caribe",2018-07-08,2.28859060402685
"1978","Caribe",2018-07-09,1.88571428571429
"1979","Caribe",2018-07-11,1.98181818181818
"1980","Caribe",2018-07-12,2.14173228346457
"1981","Caribe",2018-07-13,1.65886287625418
"1982","Caribe",2018-07-14,2.53846153846154
"1983","Caribe",2018-07-19,2.06060606060606
"1984","Caribe",2018-07-21,2.272
"1985","Caribe",2018-07-22,1.82945736434109
"1986","Caribe",2018-07-25,2.70588235294118
"1987","Caribe",2018-07-26,1.98755186721992
"1988","Caribe",2018-07-27,2.32857142857143
"1989","Caribe",2018-07-28,2.4
"1990","Caribe",2018-07-29,2.02583025830258
"1991","Caribe",2018-07-30,2.34259259259259
"1992","Caribe",2018-08-01,2.24475524475524
"1993","Caribe",2018-08-02,2.15789473684211
"1994","Caribe",2018-08-03,1.93865030674847
"1995","Caribe",2018-08-04,1.7037037037037
"1996","Caribe",2018-08-05,2.43103448275862
"1997","Caribe",2018-08-06,2.21428571428571
"1998","Caribe",2018-08-07,1.97222222222222
"1999","Caribe",2018-08-08,2.3768115942029
"2000","Caribe",2018-08-09,2.23333333333333
"2001","Caribe",2018-08-11,2.45132743362832
"2002","Caribe",2018-08-12,2.21710526315789
"2003","Caribe",2018-08-13,2.23636363636364
"2004","Caribe",2018-08-14,2.58415841584158
"2005","Caribe",2018-08-15,2.27659574468085
"2006","Caribe",2018-08-16,2.23333333333333
"2007","Caribe",2018-08-17,2.35443037974684
"2008","Caribe",2018-08-18,2.53846153846154
"2009","Caribe",2018-08-22,2.38461538461538
"2010","Caribe",2018-08-23,2.23762376237624
"2011","Caribe",2018-08-24,2.5
"2012","Caribe",2018-08-25,2.28125
"2013","Caribe",2018-08-26,2.31304347826087
"2014","Caribe",2018-08-27,2.13675213675214
"2015","Caribe",2018-08-28,2.3030303030303
"2016","Caribe",2018-08-29,2.40397350993377
"2017","Caribe",2018-08-31,2.53030303030303
"2018","Caribe",2018-09-01,2.19753086419753
"2019","Caribe",2018-09-02,2.69811320754717
"2020","Caribe",2018-09-03,2.42465753424658
"2021","Caribe",2018-09-04,1.95522388059702
"2022","Caribe",2018-09-05,2.50909090909091
"2023","Caribe",2018-09-06,2.48543689320388
"2024","Caribe",2018-09-08,2.53508771929825
"2025","Caribe",2018-09-09,2.51851851851852
"2026","Caribe",2018-09-10,2.07142857142857
"2027","Caribe",2018-09-13,2.09219858156028
"2028","Caribe",2018-09-14,1.87076923076923
"2029","Caribe",2018-09-16,2.53271028037383
"2030","Caribe",2018-09-17,2.44859813084112
"2031","Caribe",2018-09-18,2.39
"2032","Caribe",2018-09-19,2.5688622754491
"2033","Caribe",2018-09-20,2.33333333333333
"2034","Caribe",2018-09-25,2.04663212435233
"2035","Caribe",2018-09-26,2.13385826771654
"2036","Caribe",2018-09-27,2.09243697478992
"2037","Caribe",2018-09-28,2.23762376237624
"2038","Caribe",2018-09-30,2.37735849056604
"2039","Caribe",2018-10-01,2.65254237288136
"2040","Caribe",2018-10-03,2.296875
"2041","Caribe",2018-10-04,2.14814814814815
"2042","Caribe",2018-10-05,1.56583629893238
"2043","Caribe",2018-10-06,2.30081300813008
"2044","Caribe",2018-10-07,2.11656441717791
"2045","Caribe",2018-10-10,2.28859060402685
"2046","Caribe",2018-10-11,1.76872964169381
"2047","Caribe",2018-10-12,2.14173228346457
"2048","Caribe",2018-10-13,2.30769230769231
"2049","Caribe",2018-10-14,2.19354838709677
"2050","Caribe",2018-10-16,2.149377593361
"2051","Caribe",2018-10-17,2.33663366336634
"2052","Caribe",2018-10-20,2.02430555555556
"2053","Caribe",2018-10-21,1.33213644524237
"2054","Caribe",2018-10-23,2.5047619047619
"2055","Caribe",2018-10-24,2.18867924528302
"2056","Caribe",2018-10-25,2.5327868852459
"2057","Caribe",2018-10-27,2.04294478527607
"2058","Caribe",2018-10-28,2.02362204724409
"2059","Caribe",2018-10-29,2.36283185840708
"2060","Caribe",2018-10-30,2.234375
"2061","Caribe",2018-10-31,2.65094339622642
"2062","Caribe",2018-11-01,2.02362204724409
"2063","Caribe",2018-11-02,2.1875
"2064","Caribe",2018-11-03,1.93865030674847
"2065","Caribe",2018-11-05,2.24761904761905
"2066","Caribe",2018-11-06,1.65065502183406
"2067","Caribe",2018-11-07,2.4695652173913
"2068","Caribe",2018-11-08,1.92517006802721
"2069","Caribe",2018-11-09,2.57943925233645
"2070","Caribe",2018-11-10,2.07142857142857
"2071","Caribe",2018-11-11,2.32456140350877
"2072","Caribe",2018-11-13,2.34259259259259
"2073","Caribe",2018-11-15,2.32386363636364
"2074","Caribe",2018-11-16,2.21739130434783
"2075","Caribe",2018-11-19,1.59808612440191
"2076","Caribe",2018-11-20,2.28947368421053
"2077","Caribe",2018-11-21,2.31578947368421
"2078","Caribe",2018-11-23,2.33928571428571
"2079","Caribe",2018-11-24,2.16981132075472
"2080","Caribe",2018-11-26,2.25
"2081","Caribe",2018-11-27,2.39823008849558
"2082","Caribe",2018-11-28,2.37765957446809
"2083","Caribe",2018-11-29,1.93865030674847
"2084","Caribe",2018-11-30,2.5390625
"2085","Caribe",2018-12-01,2.28
"2086","Caribe",2018-12-02,2.08695652173913
"2087","Caribe",2018-12-03,2.2396694214876
"2088","Caribe",2018-12-05,2.5609756097561
"2089","Caribe",2018-12-06,2.04294478527607
"2090","Caribe",2018-12-07,2.08695652173913
"2091","Caribe",2018-12-09,1.98492462311558
"2092","Caribe",2018-12-11,1.99683544303797
"2093","Caribe",2018-12-12,2.26732673267327
"2094","Caribe",2018-12-13,2.5327868852459
"2095","Caribe",2018-12-14,2.18032786885246
"2096","Caribe",2018-12-15,2.27027027027027
"2097","Caribe",2018-12-17,2.03603603603604
"2098","Caribe",2018-12-18,2.32539682539683
"2099","Caribe",2018-12-20,2.02430555555556
"2100","Caribe",2018-12-21,2.32824427480916
"2101","Caribe",2018-12-22,2.53174603174603
"2102","Caribe",2018-12-23,2.36448598130841
"2103","Caribe",2018-12-26,1.70756302521008
"2104","Caribe",2018-12-28,2.07100591715976
"2105","Caribe",2018-12-29,1.5197628458498
"2106","Caribe",2018-12-30,1.68449931412894
"2107","Carlos E. Restrepo",2018-01-06,1.62244897959184
"2108","Carlos E. Restrepo",2018-01-09,1.29501915708812
"2109","Carlos E. Restrepo",2018-01-12,1.84705882352941
"2110","Carlos E. Restrepo",2018-01-13,1.93670886075949
"2111","Carlos E. Restrepo",2018-01-14,1.74622356495468
"2112","Carlos E. Restrepo",2018-01-16,2.26050420168067
"2113","Carlos E. Restrepo",2018-01-17,1.35862068965517
"2114","Carlos E. Restrepo",2018-01-19,1.92946058091286
"2115","Carlos E. Restrepo",2018-01-20,1.57963446475196
"2116","Carlos E. Restrepo",2018-01-22,1.96498054474708
"2117","Carlos E. Restrepo",2018-01-26,2.39805825242718
"2118","Carlos E. Restrepo",2018-01-27,2.23333333333333
"2119","Carlos E. Restrepo",2018-01-29,1.75328083989501
"2120","Carlos E. Restrepo",2018-01-30,1.98076923076923
"2121","Carlos E. Restrepo",2018-01-31,2.07
"2122","Carlos E. Restrepo",2018-02-02,1.70780399274047
"2123","Carlos E. Restrepo",2018-02-03,2.28947368421053
"2124","Carlos E. Restrepo",2018-02-06,1.99674267100977
"2125","Carlos E. Restrepo",2018-02-07,1.63694267515924
"2126","Carlos E. Restrepo",2018-02-08,1.67987804878049
"2127","Carlos E. Restrepo",2018-02-09,2.04663212435233
"2128","Carlos E. Restrepo",2018-02-10,2.22549019607843
"2129","Carlos E. Restrepo",2018-02-13,2.149377593361
"2130","Carlos E. Restrepo",2018-02-15,2
"2131","Carlos E. Restrepo",2018-02-16,2.42222222222222
"2132","Carlos E. Restrepo",2018-02-17,1.76872964169381
"2133","Carlos E. Restrepo",2018-02-18,2.2046783625731
"2134","Carlos E. Restrepo",2018-02-22,2.04545454545455
"2135","Carlos E. Restrepo",2018-02-23,1.76847290640394
"2136","Carlos E. Restrepo",2018-02-24,2.075
"2137","Carlos E. Restrepo",2018-02-27,2.26890756302521
"2138","Carlos E. Restrepo",2018-03-06,1.57963446475196
"2139","Carlos E. Restrepo",2018-03-08,2.22522522522523
"2140","Carlos E. Restrepo",2018-03-09,2.15934065934066
"2141","Carlos E. Restrepo",2018-03-10,1.75328083989501
"2142","Carlos E. Restrepo",2018-03-12,1.5197628458498
"2143","Carlos E. Restrepo",2018-03-13,2.48245614035088
"2144","Carlos E. Restrepo",2018-03-14,2.53097345132743
"2145","Carlos E. Restrepo",2018-03-16,2.55555555555556
"2146","Carlos E. Restrepo",2018-03-17,2.14229249011858
"2147","Carlos E. Restrepo",2018-03-21,1.65065502183406
"2148","Carlos E. Restrepo",2018-03-22,1.68075117370892
"2149","Carlos E. Restrepo",2018-03-24,1.40789473684211
"2150","Carlos E. Restrepo",2018-03-25,2.48076923076923
"2151","Carlos E. Restrepo",2018-03-26,2.28859060402685
"2152","Carlos E. Restrepo",2018-03-27,1.65886287625418
"2153","Carlos E. Restrepo",2018-04-03,1.96296296296296
"2154","Carlos E. Restrepo",2018-04-04,1.44554455445545
"2155","Carlos E. Restrepo",2018-04-05,1.96498054474708
"2156","Carlos E. Restrepo",2018-04-07,2.12385321100917
"2157","Carlos E. Restrepo",2018-04-09,2.41935483870968
"2158","Carlos E. Restrepo",2018-04-10,2.48543689320388
"2159","Carlos E. Restrepo",2018-04-11,2.28767123287671
"2160","Carlos E. Restrepo",2018-04-12,2.10884353741497
"2161","Carlos E. Restrepo",2018-04-15,1.91477272727273
"2162","Carlos E. Restrepo",2018-04-16,1.65065502183406
"2163","Carlos E. Restrepo",2018-04-18,1.59808612440191
"2164","Carlos E. Restrepo",2018-04-20,2.0948275862069
"2165","Carlos E. Restrepo",2018-04-21,2.31446540880503
"2166","Carlos E. Restrepo",2018-04-25,2.09248554913295
"2167","Carlos E. Restrepo",2018-04-26,1.8625730994152
"2168","Carlos E. Restrepo",2018-04-27,2.14229249011858
"2169","Carlos E. Restrepo",2018-04-28,2.15789473684211
"2170","Carlos E. Restrepo",2018-04-29,1.56583629893238
"2171","Carlos E. Restrepo",2018-05-01,1.67241379310345
"2172","Carlos E. Restrepo",2018-05-02,1.7037037037037
"2173","Carlos E. Restrepo",2018-05-04,2
"2174","Carlos E. Restrepo",2018-05-05,2.21487603305785
"2175","Carlos E. Restrepo",2018-05-07,2.62385321100917
"2176","Carlos E. Restrepo",2018-05-08,2.13422818791946
"2177","Carlos E. Restrepo",2018-05-09,1.85975609756098
"2178","Carlos E. Restrepo",2018-05-10,2.37383177570093
"2179","Carlos E. Restrepo",2018-05-11,2.45614035087719
"2180","Carlos E. Restrepo",2018-05-12,2.5327868852459
"2181","Carlos E. Restrepo",2018-05-15,2.20689655172414
"2182","Carlos E. Restrepo",2018-05-16,1.81714285714286
"2183","Carlos E. Restrepo",2018-05-17,2.11656441717791
"2184","Carlos E. Restrepo",2018-05-18,1.29501915708812
"2185","Carlos E. Restrepo",2018-05-19,1.44578313253012
"2186","Carlos E. Restrepo",2018-05-20,2.00980392156863
"2187","Carlos E. Restrepo",2018-05-22,2.30693069306931
"2188","Carlos E. Restrepo",2018-05-23,2.31168831168831
"2189","Carlos E. Restrepo",2018-05-24,1.68249258160237
"2190","Carlos E. Restrepo",2018-05-25,1.81283422459893
"2191","Carlos E. Restrepo",2018-05-26,2.14965986394558
"2192","Carlos E. Restrepo",2018-05-27,1.94017094017094
"2193","Carlos E. Restrepo",2018-05-28,1.57963446475196
"2194","Carlos E. Restrepo",2018-05-29,1.64429530201342
"2195","Carlos E. Restrepo",2018-05-30,2.20689655172414
"2196","Carlos E. Restrepo",2018-05-31,2.23333333333333
"2197","Carlos E. Restrepo",2018-06-01,1.67987804878049
"2198","Carlos E. Restrepo",2018-06-02,2.16083916083916
"2199","Carlos E. Restrepo",2018-06-04,1.4375
"2200","Carlos E. Restrepo",2018-06-05,1.42
"2201","Carlos E. Restrepo",2018-06-07,2.26442307692308
"2202","Carlos E. Restrepo",2018-06-08,2.06015037593985
"2203","Carlos E. Restrepo",2018-06-09,1.76872964169381
"2204","Carlos E. Restrepo",2018-06-10,1.98290598290598
"2205","Carlos E. Restrepo",2018-06-11,1.75985663082437
"2206","Carlos E. Restrepo",2018-06-14,1.55925925925926
"2207","Carlos E. Restrepo",2018-06-15,1.58333333333333
"2208","Carlos E. Restrepo",2018-06-16,2.12385321100917
"2209","Carlos E. Restrepo",2018-06-17,1.65121412803532
"2210","Carlos E. Restrepo",2018-06-18,1.93048128342246
"2211","Carlos E. Restrepo",2018-06-19,1.72727272727273
"2212","Carlos E. Restrepo",2018-06-20,2.08125
"2213","Carlos E. Restrepo",2018-06-22,2.03249097472924
"2214","Carlos E. Restrepo",2018-06-23,1.76767676767677
"2215","Carlos E. Restrepo",2018-06-26,1.5197628458498
"2216","Carlos E. Restrepo",2018-06-27,1.98598130841122
"2217","Carlos E. Restrepo",2018-06-28,2.23684210526316
"2218","Carlos E. Restrepo",2018-06-30,1.68249258160237
"2219","Carlos E. Restrepo",2018-07-01,2.07327586206897
"2220","Carlos E. Restrepo",2018-07-02,2.04487179487179
"2221","Carlos E. Restrepo",2018-07-04,1.57963446475196
"2222","Carlos E. Restrepo",2018-07-05,1.65121412803532
"2223","Carlos E. Restrepo",2018-07-06,2.04294478527607
"2224","Carlos E. Restrepo",2018-07-08,2.18888888888889
"2225","Carlos E. Restrepo",2018-07-12,1.51923076923077
"2226","Carlos E. Restrepo",2018-07-13,1.50955414012739
"2227","Carlos E. Restrepo",2018-07-17,2.18571428571429
"2228","Carlos E. Restrepo",2018-07-19,1.91275167785235
"2229","Carlos E. Restrepo",2018-07-21,2.4957264957265
"2230","Carlos E. Restrepo",2018-07-23,2.57377049180328
"2231","Carlos E. Restrepo",2018-07-24,2.07142857142857
"2232","Carlos E. Restrepo",2018-07-28,2.45614035087719
"2233","Carlos E. Restrepo",2018-07-30,1.76872964169381
"2234","Carlos E. Restrepo",2018-07-31,2.05405405405405
"2235","Carlos E. Restrepo",2018-08-01,2.416
"2236","Carlos E. Restrepo",2018-08-02,2.21710526315789
"2237","Carlos E. Restrepo",2018-08-04,2.07327586206897
"2238","Carlos E. Restrepo",2018-08-06,2.03603603603604
"2239","Carlos E. Restrepo",2018-08-08,2.32075471698113
"2240","Carlos E. Restrepo",2018-08-09,1.984
"2241","Carlos E. Restrepo",2018-08-11,2.07746478873239
"2242","Carlos E. Restrepo",2018-08-13,2.17006802721088
"2243","Carlos E. Restrepo",2018-08-14,1.52686567164179
"2244","Carlos E. Restrepo",2018-08-15,1.85314685314685
"2245","Carlos E. Restrepo",2018-08-16,2.01986754966887
"2246","Carlos E. Restrepo",2018-08-17,1.5546218487395
"2247","Carlos E. Restrepo",2018-08-18,2.38709677419355
"2248","Carlos E. Restrepo",2018-08-20,1.75985663082437
"2249","Carlos E. Restrepo",2018-08-21,1.92452830188679
"2250","Carlos E. Restrepo",2018-08-22,1.50367107195301
"2251","Carlos E. Restrepo",2018-08-23,2.04487179487179
"2252","Carlos E. Restrepo",2018-08-24,1.62244897959184
"2253","Carlos E. Restrepo",2018-08-25,2.27027027027027
"2254","Carlos E. Restrepo",2018-08-27,2.04294478527607
"2255","Carlos E. Restrepo",2018-08-31,1.98529411764706
"2256","Carlos E. Restrepo",2018-09-01,2.38095238095238
"2257","Carlos E. Restrepo",2018-09-04,1.98290598290598
"2258","Carlos E. Restrepo",2018-09-06,1.79761904761905
"2259","Carlos E. Restrepo",2018-09-08,1.80519480519481
"2260","Carlos E. Restrepo",2018-09-10,2.59310344827586
"2261","Carlos E. Restrepo",2018-09-12,2.17098445595855
"2262","Carlos E. Restrepo",2018-09-13,1.57943925233645
"2263","Carlos E. Restrepo",2018-09-14,2.06578947368421
"2264","Carlos E. Restrepo",2018-09-15,2.47107438016529
"2265","Carlos E. Restrepo",2018-09-19,1.84070796460177
"2266","Carlos E. Restrepo",2018-09-24,1.43214285714286
"2267","Carlos E. Restrepo",2018-09-26,1.79761904761905
"2268","Carlos E. Restrepo",2018-09-27,1.45625
"2269","Carlos E. Restrepo",2018-09-28,1.67987804878049
"2270","Carlos E. Restrepo",2018-09-29,1.68994413407821
"2271","Carlos E. Restrepo",2018-10-01,1.69907407407407
"2272","Carlos E. Restrepo",2018-10-02,1.45011086474501
"2273","Carlos E. Restrepo",2018-10-04,2.10373443983402
"2274","Carlos E. Restrepo",2018-10-05,1.68449931412894
"2275","Carlos E. Restrepo",2018-10-09,2.01047120418848
"2276","Carlos E. Restrepo",2018-10-10,1.52686567164179
"2277","Carlos E. Restrepo",2018-10-11,2.39252336448598
"2278","Carlos E. Restrepo",2018-10-13,2.06015037593985
"2279","Carlos E. Restrepo",2018-10-15,2.07142857142857
"2280","Carlos E. Restrepo",2018-10-18,1.68994413407821
"2281","Carlos E. Restrepo",2018-10-21,2.2020725388601
"2282","Carlos E. Restrepo",2018-10-23,1.80927835051546
"2283","Carlos E. Restrepo",2018-10-24,2.12605042016807
"2284","Carlos E. Restrepo",2018-10-26,2.09090909090909
"2285","Carlos E. Restrepo",2018-10-27,1.96610169491525
"2286","Carlos E. Restrepo",2018-10-28,1.53308128544423
"2287","Carlos E. Restrepo",2018-10-30,1.88832487309645
"2288","Carlos E. Restrepo",2018-11-01,1.5197628458498
"2289","Carlos E. Restrepo",2018-11-02,1.5068306010929
"2290","Carlos E. Restrepo",2018-11-03,2.23076923076923
"2291","Carlos E. Restrepo",2018-11-04,2
"2292","Carlos E. Restrepo",2018-11-05,2.0593220338983
"2293","Carlos E. Restrepo",2018-11-06,1.65886287625418
"2294","Carlos E. Restrepo",2018-11-07,2.02583025830258
"2295","Carlos E. Restrepo",2018-11-10,1.84172661870504
"2296","Carlos E. Restrepo",2018-11-13,1.68449931412894
"2297","Carlos E. Restrepo",2018-11-15,1.72151898734177
"2298","Carlos E. Restrepo",2018-11-17,2.00900900900901
"2299","Carlos E. Restrepo",2018-11-18,2.37383177570093
"2300","Carlos E. Restrepo",2018-11-20,1.95604395604396
"2301","Carlos E. Restrepo",2018-11-22,2.18536585365854
"2302","Carlos E. Restrepo",2018-11-23,1.81714285714286
"2303","Carlos E. Restrepo",2018-11-24,2.11428571428571
"2304","Carlos E. Restrepo",2018-11-25,1.5546218487395
"2305","Carlos E. Restrepo",2018-11-27,1.98598130841122
"2306","Carlos E. Restrepo",2018-11-28,1.9746835443038
"2307","Carlos E. Restrepo",2018-12-01,2.2046783625731
"2308","Carlos E. Restrepo",2018-12-02,1.99683544303797
