"","SEMANA","COMUNA","A�O_2018_PRED"
"683","29","In",1.5856178302704
"684","29","La América",29.7176025434076
"685","29","La Candelaria",146.919191919192
"686","29","Laureles Estadio",76.4576736017621
"687","29","Manrique",22.3521191649992
"688","29","Popular",14.584310991977
"689","29","Robledo",53.647728613782
"690","29","San Javier",17.6148155103853
"691","29","Santa Cruz",11.8780259346166
"692","29","Villa Hermosa",20.6147553036939
"693","30","",1.17358311698105
"694","30","Aranjuez",44.4735664974362
"695","30","Belén",57.7281707890706
"696","30","Buenos Aires",28.2453486945089
"697","30","Castilla",66.7749141614274
"698","30","Corregimiento de Altavista",2.98253817078983
"699","30","Corregimiento de San Antonio de Prado",9.72577286730571
"700","30","Corregimiento de San Cristóbal",7.0980273183519
"701","30","Corregimiento de Santa Elena",4.54564122643787
"702","30","Doce de Octubre",20.3603723989222
"703","30","El Poblado",71.1019795011175
"704","30","Guayabal",60.3709102774019
"705","30","In",0.33974358974359
"706","30","La América",34.5736616324407
"707","30","La Candelaria",150.484848484848
"708","30","Laureles Estadio",91.1334593459346
"709","30","Manrique",21.2290180232779
"710","30","Popular",10.5549984918668
"711","30","Robledo",53.9087041175869
"712","30","San Javier",15.7408450051722
"713","30","Santa Cruz",13.2235484002715
"714","30","Villa Hermosa",23.7717330196168
"715","30","Perpetuo Socorro",0.252873563218391
"716","30","Rosales",0.252873563218391
"717","31","",2.03646643618554
"718","31","Aranjuez",48.2117635616618
"719","31","Belén",48.0240008614593
"720","31","Buenos Aires",28.4530615272868
"721","31","Castilla",71.2763192356387
"722","31","Corregimiento de Altavista",1.17981507807937
"723","31","Corregimiento de San Antonio de Prado",8.02301500321254
"724","31","Corregimiento de San Cristóbal",10.6902049684308
"725","31","Corregimiento de Santa Elena",3.36255122459426
"726","31","Doce de Octubre",31.1742674619272
"727","31","El Poblado",66.5920495851672
"728","31","Guayabal",63.1232721760011
"729","31","In",0.71634432064888
"730","31","La América",27.1123036633123
"731","31","La Candelaria",133.172417241724
"732","31","Laureles Estadio",76.1071366359937
"733","31","Manrique",26.7684653460777
"734","31","Popular",11.6157194474975
"735","31","Robledo",51.6642963468232
"736","31","San Javier",16.7716675349544
"737","31","Santa Cruz",13.1717328233216
"738","31","Villa Hermosa",19.6654205028958
"739","31","Cabecera San Antonio de Prado",0.252873563218391
"740","31","El Chagualo",0.252873563218391
"741","31","Guayaquil",0.252873563218391
"742","31","La Rosa",0.252873563218391
"743","31","Las Esmeraldas",0.252873563218391
"744","31","Miranda",0.252873563218391
"745","31","San Pedro",0.252873563218391
"746","32","",1.56961140620632
"747","32","Aranjuez",47.9002069659974
"748","32","AU",0.228571428571429
"749","32","Belén",53.3883307877519
"750","32","Buenos Aires",33.0672447863232
"751","32","Castilla",69.8839869386793
"752","32","Corregimiento de Altavista",1.96379368789831
"753","32","Corregimiento de San Antonio de Prado",8.22948489010989
"754","32","Corregimiento de San Cristóbal",9.63562796222842
"755","32","Corregimiento de Santa Elena",2.15454823341363
"756","32","Doce de Octubre",22.9518313749226
"757","32","El Poblado",61.6270381532451
"758","32","Guayabal",57.0035743873632
"759","32","In",0.469798657718121
"760","32","La América",24.9186851179783
"761","32","La Candelaria",147.868686868687
"762","32","Laureles Estadio",81.5049756488254
"763","32","Manrique",19.6790030431545
"764","32","Popular",14.6289548612365
"765","32","Robledo",54.8751776836733
"766","32","San Javier",11.4918684945689
"767","32","Santa Cruz",13.1753344220724
"768","32","Villa Hermosa",22.2680266767476
"769","32","Corregimiento de San Sebastián de Palmitas",0.23489932885906
"770","32","Alfonso López",0.252873563218391
"771","32","Patio Bonito",0.252873563218391
"772","32","Veinte de Julio",0.252873563218391
"773","33","",3.62816891179212
"774","33","Aranjuez",45.8250846481941
"775","33","AU",0.23489932885906
"776","33","Belén",54.1220235115209
"777","33","Buenos Aires",28.4783748508314
"778","33","Castilla",64.4703597876316
"779","33","Corregimiento de Altavista",2.97036380810768
"780","33","Corregimiento de San Antonio de Prado",7.77610864882917
"781","33","Corregimiento de San Cristóbal",6.78922933291211
"782","33","Corregimiento de Santa Elena",5.33442946191697
"783","33","Doce de Octubre",19.4189107101499
"784","33","El Poblado",63.2363729246228
"785","33","Guayabal",56.4850540610089
"786","33","In",1.0624158106801
"787","33","La América",21.7703558945945
"788","33","La Candelaria",142.587458745875
"789","33","Laureles Estadio",73.8990130204208
"790","33","Manrique",22.8600554457545
"791","33","Popular",10.502685872838
"792","33","Robledo",45.5435204868298
"793","33","San Javier",14.5345295984904
"794","33","Santa Cruz",10.4171606980329
"795","33","Villa Hermosa",17.6886042735268
"796","33","0",0.33974358974359
"797","33","Corregimiento de San Sebastián de Palmitas",0.23489932885906
"798","33","Boston",0.252873563218391
"799","33","Cerro Nutibara",0.252873563218391
"800","33","Estación Villa",0.252873563218391
"801","33","Jesús Nazareno",0.252873563218391
"802","34","",4.0440238764948
"803","34","Aranjuez",43.3649830967506
"804","34","Belén",56.0259247375296
"805","34","Buenos Aires",30.385660623745
"806","34","Castilla",68.4320056986974
"807","34","Corregimiento de Altavista",1.87710035062976
"808","34","Corregimiento de San Antonio de Prado",9.07068786267148
"809","34","Corregimiento de San Cristóbal",13.0745746106422
"810","34","Corregimiento de Santa Elena",2.65270060555801
"811","34","Doce de Octubre",21.1812609904265
"812","34","El Poblado",56.8622537738877
"813","34","Guayabal",55.5418593060513
"814","34","In",1.49125660874429
"815","34","La América",26.7875037840947
"816","34","La Candelaria",135.384949494949
"817","34","Laureles Estadio",81.6464771183001
"818","34","Manrique",20.3229082188187
"819","34","Popular",12.5789938992952
"820","34","Robledo",52.5139645593123
"821","34","San Javier",13.0592719277879
"822","34","Santa Cruz",10.8478316930813
"823","34","Villa Hermosa",23.9166975620356
"824","34","0",0.33974358974359
"825","34","Corregimiento de San Sebastián de Palmitas",0.378415300546448
"826","34","Calle Nueva",0.252873563218391
"827","34","Campo Valdés No. 1",0.252873563218391
"828","34","Caribe",0.252873563218391
"829","34","Los Conquistadores",0.252873563218391
"830","34","Moravia",0.252873563218391
"831","34","Rosales",0.252873563218391
"832","35","",2.28581883500165
"833","35","Aranjuez",52.6825566316243
"834","35","Belén",57.5222330162867
"835","35","Buenos Aires",31.6406750949026
"836","35","Castilla",70.1436371890244
"837","35","Corregimiento de Altavista",1.62163593981776
"838","35","Corregimiento de San Antonio de Prado",7.13259532208373
"839","35","Corregimiento de San Cristóbal",10.0951420500971
"840","35","Corregimiento de Santa Elena",5.13845834720942
"841","35","Doce de Octubre",20.1515118617084
"842","35","El Poblado",55.7136179157392
"843","35","Guayabal",56.754092467438
"844","35","In",1.29753279822564
"845","35","La América",25.2644816700385
"846","35","La Candelaria",144.509090909091
"847","35","Laureles Estadio",77.2748513086603
"848","35","Manrique",23.6211753197737
"849","35","Popular",16.4892992441625
"850","35","Robledo",55.9794237723302
"851","35","San Javier",14.7549638614396
"852","35","Santa Cruz",10.2010895321032
"853","35","Villa Hermosa",20.9630486993966
"854","35","Calle Nueva",0.252873563218391
"855","35","Corazón de Jesús",0.252873563218391
"856","35","La Colina",0.252873563218391
"857","35","Laureles",0.252873563218391
"858","35","Oleoducto",0.252873563218391
"859","35","Villa Guadalupe",0.252873563218391
"860","36","",2.37633230832797
"861","36","Aranjuez",52.4509552851591
"862","36","Belén",54.9705844632235
"863","36","Buenos Aires",31.7599958437437
"864","36","Castilla",63.6161552430856
"865","36","Corregimiento de Altavista",1.19085403911833
"866","36","Corregimiento de San Antonio de Prado",8.78480031227836
"867","36","Corregimiento de San Cristóbal",10.1105282355672
"868","36","Corregimiento de Santa Elena",2.74895264656162
"869","36","Doce de Octubre",18.3698208867667
"870","36","El Poblado",69.3940582293524
"871","36","Guayabal",58.8266578113637
"872","36","In",1.03811367603314
"873","36","La América",24.3558754605748
"874","36","La Candelaria",140.947494749475
"875","36","Laureles Estadio",80.5021192119212
"876","36","Manrique",26.7695319644749
"877","36","Popular",14.7863303669085
"878","36","Robledo",54.4486813984039
"879","36","San Javier",18.0882641250374
"880","36","Santa Cruz",11.7716993363803
"881","36","Villa Hermosa",21.6854676153923
"882","36","La Alpujarra",0.252873563218391
"883","36","Universidad de Antioquia",0.252873563218391
"884","37","",0.803214347174079
"885","37","Aranjuez",53.2799002339587
"886","37","AU",0.803214347174079
"887","37","Belén",55.1319268138081
"888","37","Buenos Aires",26.664255189662
"889","37","Castilla",71.3005316938553
"890","37","Corregimiento de Altavista",1.17348717779174
"891","37","Corregimiento de San Antonio de Prado",8.46847595237224
"892","37","Corregimiento de San Cristóbal",8.69961688867016
"893","37","Corregimiento de Santa Elena",3.07265532081104
"894","37","Doce de Octubre",22.6769789151476
"895","37","El Poblado",70.3030423893272
"896","37","Guayabal",57.8279569934419
"897","37","In",0.33974358974359
"898","37","La América",28.3871182400978
"899","37","La Candelaria",147.040404040404
"900","37","Laureles Estadio",79.2183953101192
"901","37","Manrique",21.7834350717124
"902","37","Popular",12.2564764638414
"903","37","Robledo",55.6699021761925
"904","37","San Javier",16.5624557408533
"905","37","Santa Cruz",13.0293685388336
"906","37","Villa Hermosa",19.9154042105693
"907","37","Calasanz",0.252873563218391
"908","37","El Raizal",0.252873563218391
"909","37","Las Palmas",0.252873563218391
"910","38","",2.01514917107407
"911","38","Aranjuez",40.1884251216706
"912","38","Belén",48.7792237252117
"913","38","Buenos Aires",27.430908365346
"914","38","Castilla",72.9758711132487
"915","38","Corregimiento de Altavista",2.84219209970021
"916","38","Corregimiento de San Antonio de Prado",6.83103941908469
"917","38","Corregimiento de San Cristóbal",7.48389402378154
"918","38","Corregimiento de Santa Elena",1.30468298974692
"919","38","Doce de Octubre",20.6939667564739
"920","38","El Poblado",66.3757739214412
"921","38","Guayabal",52.9853090304948
"922","38","In",0.228571428571429
"923","38","La América",24.4302936644392
"924","38","La Candelaria",144.447575757576
"925","38","Laureles Estadio",73.3805200709181
"926","38","Manrique",24.213050090125
"927","38","Popular",13.5430388599349
"928","38","Robledo",52.0798973548534
"929","38","San Javier",15.6838118875685
"930","38","Santa Cruz",11.7255163292388
"931","38","Villa Hermosa",21.6122085229483
"932","38","Bolivariana",0.252873563218391
"933","38","Cerro Nutibara",0.252873563218391
"934","38","Guayaquil",0.252873563218391
"935","39","",2.47041304620004
"936","39","Aranjuez",45.5722456603342
"937","39","Belén",54.501792991877
"938","39","Buenos Aires",28.881828043636
"939","39","Castilla",73.3069167803454
"940","39","Corregimiento de Altavista",1.28647390860506
"941","39","Corregimiento de San Antonio de Prado",9.46126236457071
"942","39","Corregimiento de San Cristóbal",7.91954922241448
"943","39","Corregimiento de Santa Elena",2.1340293654891
"944","39","Doce de Octubre",22.2509745828712
"945","39","El Poblado",68.9788530656496
"946","39","Guayabal",57.1997762647277
"947","39","In",0.33974358974359
"948","39","La América",26.9180593311002
"949","39","La Candelaria",144.944646464646
"950","39","Laureles Estadio",76.5445841593505
"951","39","Manrique",24.3695177027619
"952","39","Popular",13.8456338181682
"953","39","Robledo",57.2548126025137
"954","39","San Javier",14.2354857823884
"955","39","Santa Cruz",12.0832523442113
"956","39","Villa Hermosa",23.3672999426581
"957","39","Campo Valdés No. 2",1.41279069767442
"958","39","Las Granjas",0.252873563218391
"959","40","",1.26729009011408
"960","40","Aranjuez",46.0610068804821
"961","40","Belén",51.2622090181564
"962","40","Buenos Aires",26.3996758349854
"963","40","Castilla",61.5450099118187
"964","40","Corregimiento de Altavista",1.98435829900769
"965","40","Corregimiento de San Antonio de Prado",6.2851882684868
"966","40","Corregimiento de San Cristóbal",10.1596564401522
"967","40","Corregimiento de Santa Elena",4.51769678967885
"968","40","Doce de Octubre",19.1655655655723
"969","40","El Poblado",55.758427453092
"970","40","Guayabal",58.9438276807694
"971","40","In",1.08882561774291
"972","40","La América",25.4764703306067
"973","40","La Candelaria",134.188484848485
"974","40","Laureles Estadio",74.5557873034591
"975","40","Manrique",21.467161918324
"976","40","Popular",13.7586387616369
"977","40","Robledo",48.4327960731832
"978","40","San Javier",15.9372754393279
"979","40","Santa Cruz",9.12018459952036
"980","40","Villa Hermosa",17.2107055150251
"981","40","Caribe",0.252873563218391
"982","40","Los Mangos",0.252873563218391
"983","40","Manila",0.252873563218391
"984","41","",2.57791151108867
"985","41","Aranjuez",44.0760011015188
"986","41","Belén",54.0313244536019
"987","41","Buenos Aires",26.4081528397332
"988","41","Castilla",71.9568429059149
"989","41","Corregimiento de Altavista",2.91755307161866
"990","41","Corregimiento de San Antonio de Prado",5.52533258514511
"991","41","Corregimiento de San Cristóbal",9.26594730648884
"992","41","Corregimiento de Santa Elena",2.86065165771941
"993","41","Doce de Octubre",18.7977759398171
"994","41","El Poblado",56.1866450308327
"995","41","Guayabal",50.0181420347917
"996","41","In",0.692042186001917
"997","41","La América",24.8526023356768
"998","41","La Candelaria",144.236262626263
"999","41","Laureles Estadio",76.2475377537754
"1000","41","Manrique",24.6874503961902
"1001","41","Popular",14.6010709136664
"1002","41","Robledo",47.7323560201459
"1003","41","San Javier",16.836854420678
"1004","41","Santa Cruz",11.6670539095954
"1005","41","Villa Hermosa",18.5486917388806
"1006","41","Antonio Nariño",0.252873563218391
"1007","41","Boston",0.252873563218391
"1008","41","El Nogal-Los Almendros",0.252873563218391
"1009","41","La Alpujarra",0.252873563218391
"1010","41","La Floresta",0.252873563218391
"1011","41","Las Esmeraldas",0.252873563218391
"1012","42","",2.31349850704941
"1013","42","Aranjuez",43.4990420038047
"1014","42","Belén",54.2156383621555
"1015","42","Buenos Aires",22.0996269106125
"1016","42","Castilla",67.2249912009033
"1017","42","Corregimiento de Altavista",0.959406048018352
"1018","42","Corregimiento de San Antonio de Prado",10.4478455842455
"1019","42","Corregimiento de San Cristóbal",9.2714522029977
"1020","42","Corregimiento de Santa Elena",1.54557457805055
"1021","42","Doce de Octubre",21.2718384283186
"1022","42","El Poblado",64.1572568927152
"1023","42","Guayabal",58.5502437982526
"1024","42","In",1.18418803418803
"1025","42","La América",26.1868041771692
"1026","42","La Candelaria",142.303805380538
"1027","42","Laureles Estadio",72.654991087344
"1028","42","Manrique",20.9820106734784
"1029","42","Popular",10.3277783067065
"1030","42","Robledo",56.0327297590462
"1031","42","San Javier",13.8419244891453
"1032","42","Santa Cruz",10.9350022082072
"1033","42","Villa Hermosa",19.7655347132798
"1034","42","Cristo Rey",0.252873563218391
"1035","42","Fátima",0.252873563218391
"1036","42","Parque Juan Pablo II",0.252873563218391
"1037","42","Santa Fé",0.252873563218391
"1038","42","Santa Inés",0.252873563218391
"1039","43","",2.36055681000886
"1040","43","Aranjuez",51.6647330581438
"1041","43","Belén",44.8683563570137
"1042","43","Buenos Aires",24.8578756627945
"1043","43","Castilla",70.6526825220664
"1044","43","Corregimiento de Altavista",1.68378363551096
"1045","43","Corregimiento de San Antonio de Prado",8.33361032961981
"1046","43","Corregimiento de San Cristóbal",8.63131280596774
"1047","43","Corregimiento de Santa Elena",4.65054837567599
"1048","43","Doce de Octubre",22.4892253451947
"1049","43","El Poblado",62.8851197736596
"1050","43","Guayabal",63.769980011422
"1051","43","In",1.0607989711438
"1052","43","La América",20.9951811451337
"1053","43","La Candelaria",148.555555555556
"1054","43","Laureles Estadio",77.1384377526765
"1055","43","Manrique",25.5307262646584
"1056","43","Popular",10.8729743310158
"1057","43","Robledo",51.38867003367
"1058","43","San Javier",18.7431716800447
"1059","43","Santa Cruz",13.827928433155
"1060","43","SN",0.228571428571429
"1061","43","Villa Hermosa",20.2121805414522
"1062","43","Oleoducto",0.252873563218391
"1063","44","",1.97215622594998
"1064","44","Aranjuez",41.7607867849743
"1065","44","Belén",50.1949999363768
"1066","44","Buenos Aires",28.144723859101
"1067","44","Castilla",63.903113948087
"1068","44","Corregimiento de Altavista",2.80994590075588
"1069","44","Corregimiento de San Antonio de Prado",7.80576195623924
"1070","44","Corregimiento de San Cristóbal",6.60082477339004
"1071","44","Corregimiento de Santa Elena",3.08246731451919
"1072","44","Doce de Octubre",25.2244340273496
"1073","44","El Poblado",51.3298943811227
"1074","44","Guayabal",54.5309120615088
"1075","44","In",1.29699028078404
"1076","44","La América",21.9777251650045
"1077","44","La Candelaria",138.80049720506
"1078","44","Laureles Estadio",74.9128166808685
"1079","44","Manrique",20.5246573370751
"1080","44","Popular",12.5225435044528
"1081","44","Robledo",51.7299148962515
"1082","44","San Javier",15.1778100939829
"1083","44","Santa Cruz",14.1828101222
"1084","44","Villa Hermosa",19.5508272443065
"1085","44","Corregimiento de San Sebastián de Palmitas",0.252873563218391
"1086","44","Alejandro Echavarría",0.252873563218391
"1087","44","Naranjal",0.252873563218391
"1088","44","Suramericana",0.252873563218391
"1089","45","",3.43509288643555
"1090","45","Aranjuez",41.7991976598694
"1091","45","AU",0.33974358974359
"1092","45","Belén",50.6941670426976
"1093","45","Buenos Aires",23.4845207292583
"1094","45","Castilla",74.9764326723935
"1095","45","Corregimiento de Altavista",1.96288976468519
"1096","45","Corregimiento de San Antonio de Prado",5.74375035910325
"1097","45","Corregimiento de San Cristóbal",6.05968398410197
"1098","45","Corregimiento de Santa Elena",3.74062905291681
"1099","45","Doce de Octubre",20.0043827799875
"1100","45","El Poblado",60.8843841649181
"1101","45","Guayabal",53.5677116662362
"1102","45","In",0.228571428571429
"1103","45","La América",21.7496309319644
"1104","45","La Candelaria",133.549191919192
"1105","45","Laureles Estadio",78.8060184373663
"1106","45","Manrique",23.9265204053453
"1107","45","Popular",11.3330762624639
"1108","45","Robledo",49.3741042428012
"1109","45","San Javier",13.290200672501
"1110","45","Santa Cruz",12.8552513320112
"1111","45","Villa Hermosa",21.7586055021309
"1112","45","Corregimiento de San Sebastián de Palmitas",0.378415300546448
"1113","46","",2.91574836057841
"1114","46","Aranjuez",41.2586043061134
"1115","46","Belén",49.4164830980936
"1116","46","Buenos Aires",30.8552631466784
"1117","46","Castilla",71.0044124789837
"1118","46","Corregimiento de Altavista",2.96177220329623
"1119","46","Corregimiento de San Antonio de Prado",8.42678175130529
"1120","46","Corregimiento de San Cristóbal",10.3298121993126
"1121","46","Corregimiento de Santa Elena",6.01945504404275
"1122","46","Doce de Octubre",20.1936045109026
"1123","46","El Poblado",64.0868406565745
"1124","46","Guayabal",55.9433821126592
"1125","46","In",0.481444991789819
"1126","46","La América",28.8286944985208
"1127","46","La Candelaria",145.557373737374
"1128","46","Laureles Estadio",77.0700244593277
"1129","46","Manrique",19.9538539336171
"1130","46","Popular",11.8126457084726
"1131","46","Robledo",48.6263922877831
"1132","46","San Javier",14.1239639370306
"1133","46","Santa Cruz",12.4417739530805
"1134","46","Villa Hermosa",17.5239778065547
"1135","46","Cabecera San Antonio de Prado",0.252873563218391
"1136","47","",2.18167659846032
"1137","47","Aranjuez",45.4591398264065
"1138","47","Belén",54.4380370708622
"1139","47","Buenos Aires",26.6415713843972
"1140","47","Castilla",70.5459348962419
"1141","47","Corregimiento de Altavista",2.38978361523593
"1142","47","Corregimiento de San Antonio de Prado",8.20051316849737
"1143","47","Corregimiento de San Cristóbal",11.7937553749615
"1144","47","Corregimiento de Santa Elena",2.81633289892365
"1145","47","Doce de Octubre",20.8355670911003
"1146","47","El Poblado",67.6906985473717
"1147","47","Guayabal",59.5115587217529
"1148","47","In",1.11151091285357
"1149","47","La América",23.6242094184776
"1150","47","La Candelaria",136.448568915715
"1151","47","Laureles Estadio",72.6810596756828
"1152","47","Manrique",25.2878211773466
"1153","47","Popular",14.967347454445
"1154","47","Robledo",48.8107419338853
"1155","47","San Javier",16.8252739734186
"1156","47","Santa Cruz",11.9614781642243
"1157","47","Villa Hermosa",20.3531920593812
"1158","47","Cabecera San Antonio de Prado",0.252873563218391
"1159","47","Cristo Rey",0.252873563218391
"1160","47","Florida Nueva",0.252873563218391
"1161","47","Toscana",0.252873563218391
"1162","48","",1.98550061436601
"1163","48","Aranjuez",47.0379279437236
"1164","48","AU",0.23489932885906
"1165","48","Belén",52.4181212026998
"1166","48","Buenos Aires",35.4116629323739
"1167","48","Castilla",67.1778334744445
"1168","48","Corregimiento de Altavista",0.969217883867271
"1169","48","Corregimiento de San Antonio de Prado",10.4650286671563
"1170","48","Corregimiento de San Cristóbal",9.10093757302616
"1171","48","Corregimiento de Santa Elena",2.57778741674379
"1172","48","Doce de Octubre",18.2423973678986
"1173","48","El Poblado",58.708785016911
"1174","48","Guayabal",52.4805586667264
"1175","48","In",1.35931091439376
"1176","48","La América",24.8005476923135
"1177","48","La Candelaria",138.178282828283
"1178","48","Laureles Estadio",74.6906542418948
"1179","48","Manrique",23.3238018104475
"1180","48","Popular",11.1143824124458
"1181","48","Robledo",53.173619557772
"1182","48","San Javier",16.3198356509421
"1183","48","Santa Cruz",11.8884887390416
"1184","48","Villa Hermosa",16.3472388821927
"1185","48","Corregimiento de San Sebastián de Palmitas",0.487772892077451
"1186","48","Simón Bolívar",0.252873563218391
"1187","49","",2.47141825228726
"1188","49","Aranjuez",46.4943440255795
"1189","49","Belén",52.5206904966879
"1190","49","Buenos Aires",22.8690120909099
"1191","49","Castilla",67.5151680393081
"1192","49","Corregimiento de Altavista",2.39583214717481
"1193","49","Corregimiento de San Antonio de Prado",4.97093830750983
"1194","49","Corregimiento de San Cristóbal",8.46354273387814
"1195","49","Corregimiento de Santa Elena",2.8624876496292
"1196","49","Doce de Octubre",18.6576902994922
"1197","49","El Poblado",65.0955751437749
"1198","49","Guayabal",56.4282453494218
"1199","49","In",0.23489932885906
"1200","49","La América",20.5516303771062
"1201","49","La Candelaria",142.757635175282
"1202","49","Laureles Estadio",79.4237751587837
"1203","49","Manrique",22.950456876901
"1204","49","Popular",11.590713974314
"1205","49","Robledo",43.2463637991836
"1206","49","San Javier",16.0442797252038
"1207","49","Santa Cruz",15.7946617503652
"1208","49","Villa Hermosa",17.4887790589555
"1209","49","Cabecera San Antonio de Prado",0.252873563218391
"1210","49","Héctor Abad Gómez",0.252873563218391
"1211","49","Las Playas",0.252873563218391
"1212","49","Santa María de los Ángeles",0.252873563218391
"1213","49","Villa Carlota",0.252873563218391
"1214","50","",2.09599657397171
"1215","50","Aranjuez",47.1541665676113
"1216","50","Belén",52.5705947385032
"1217","50","Buenos Aires",24.0777854133078
"1218","50","Castilla",81.4495592642651
"1219","50","Corregimiento de Altavista",1.08249771745528
"1220","50","Corregimiento de San Antonio de Prado",6.78553106595975
"1221","50","Corregimiento de San Cristóbal",10.3915687725531
"1222","50","Corregimiento de Santa Elena",3.82060657299507
"1223","50","Doce de Octubre",19.2959573905398
"1224","50","El Poblado",69.2380581004496
"1225","50","Guayabal",65.9188602814309
"1226","50","In",1.36591704147926
"1227","50","La América",21.7548373158454
"1228","50","La Candelaria",151.236262626263
"1229","50","Laureles Estadio",78.8832752404864
"1230","50","Manrique",22.3778336083359
"1231","50","Popular",14.1729301839042
"1232","50","Robledo",48.5043870922699
"1233","50","San Javier",13.4110648246225
"1234","50","Santa Cruz",13.0547290357058
"1235","50","Villa Hermosa",25.0998752828634
"1236","50","Altavista",0.252873563218391
"1237","50","Bolivariana",0.252873563218391
"1238","51","",0.698370086289549
"1239","51","Aranjuez",45.7689718420621
"1240","51","Belén",38.4483533683945
"1241","51","Buenos Aires",29.7004199231338
"1242","51","Castilla",64.177360988526
"1243","51","Corregimiento de Altavista",3.66684711901149
"1244","51","Corregimiento de San Antonio de Prado",7.60031987525343
"1245","51","Corregimiento de San Cristóbal",9.22861200648189
"1246","51","Corregimiento de Santa Elena",3.19061202787079
"1247","51","Doce de Octubre",17.3735836475942
"1248","51","El Poblado",42.3892672699623
"1249","51","Guayabal",43.2006959827909
"1250","51","La América",17.2069443095757
"1251","51","La Candelaria",105.528983179791
"1252","51","Laureles Estadio",57.5480532275353
"1253","51","Manrique",24.4188545869908
"1254","51","Popular",12.6099696934349
"1255","51","Robledo",52.206725188439
"1256","51","San Javier",14.3399441967789
"1257","51","Santa Cruz",12.2061638878484
"1258","51","Villa Hermosa",22.4511538704024
"1259","51","Andalucía",1.41279069767442
"1260","51","Barrio Colón",0.252873563218391
"1261","51","Campo Amor",0.252873563218391
"1262","51","Girardot",0.252873563218391
"1263","51","Jesús Nazareno",0.252873563218391
"1264","51","Universidad de Antioquia",0.252873563218391
"1265","52","Aranjuez",9.90196581196581
"1266","52","Belén",10.2688053097345
"1267","52","Buenos Aires",6.07679476486816
"1268","52","Castilla",19.3866851595007
"1269","52","Corregimiento de Altavista",1.53527431600057
"1270","52","Corregimiento de San Antonio de Prado",1.27362788726425
"1271","52","Corregimiento de San Cristóbal",1.49301963401746
"1272","52","Corregimiento de Santa Elena",0.606986729117877
"1273","52","Doce de Octubre",7.25272331154684
"1274","52","El Poblado",9.82571428571429
"1275","52","Guayabal",10.2431818181818
"1276","52","La América",5.406284606866
"1277","52","La Candelaria",29.6585714285714
"1278","52","Laureles Estadio",17.8128518734226
"1279","52","Manrique",6.63491138059702
"1280","52","Popular",2.79559844149519
"1281","52","Robledo",12.3144754924416
"1282","52","San Javier",2.53395756785587
"1283","52","Santa Cruz",2.8335870116692
"1284","52","Villa Hermosa",4.72804464819613
