"","SEMANA","COMUNA","A�O_2017_PRED","A�O_2018_PRED"
"480","20","El Poblado",70.7817101216491,64.7368686868687
"481","20","Guayabal",61.1448400617045,56.6775247524753
"482","20","In",1.6219512195122,1.58474576271186
"483","20","La América",27.6515554211277,26.967827092233
"484","20","La Candelaria",150.815454545455,149.060606060606
"485","20","Laureles Estadio",85.9613245118388,79.4808080808081
"486","20","Manrique",26.3468180692492,25.1898985362195
"487","20","Popular",11.1322351872044,10.8410506258567
"488","20","Robledo",60.6795615426457,56.6341414141414
"489","20","San Javier",14.7932238997838,14.5965462565798
"490","20","Santa Cruz",11.7235167662523,11.5386034738118
"491","20","Villa Hermosa",19.2646581137125,18.2505080559911
"492","21","",3.57466093620595,3.16651851180115
"493","21","Aranjuez",48.1072598852199,46.4761913250149
"494","21","Belén",50.9447484448132,48.9083561927621
"495","21","Buenos Aires",28.3641739594794,27.2558014860956
"496","21","Castilla",69.3548045436178,62.8655555555556
"497","21","Corregimiento de Altavista",4.31149110319788,3.19077553124463
"498","21","Corregimiento de San Antonio de Prado",6.98513180169554,6.79016934756583
"499","21","Corregimiento de San Cristóbal",10.0220623559953,10.0977745813729
"500","21","Corregimiento de Santa Elena",4.81149110319788,3.77552129395649
"501","21","Doce de Octubre",18.1786608952435,17.6219264093147
"502","21","El Poblado",61.9722726899887,59.3718181818182
"503","21","Guayabal",50.4546742874885,48.8652700221478
"504","21","In",4.25051549344178,3.27552129395649
"505","21","La América",24.5281157328416,22.8854974532541
"506","21","La Candelaria",139.402804280428,141.878787878788
"507","21","Laureles Estadio",85.1161060069812,77.7554755475548
"508","21","Manrique",28.8613708973842,28.2636271560126
"509","21","Popular",12.5672742569447,13.0586496131381
"510","21","Robledo",52.6110097826624,49.772533022533
"511","21","San Javier",14.1133940112035,13.6229667318711
"512","21","Santa Cruz",11.2879334838257,11.823589498926
"513","21","Villa Hermosa",19.3717823060542,17.9532196232157
"514","22","",4.96369270509744,4.14212349450784
"515","22","Aranjuez",43.4488317474804,41.3938185561675
"516","22","AU",1.06012658227848,0.731012658227848
"517","22","Belén",52.9477457091206,51.7261266126613
"518","22","Buenos Aires",32.6675830125592,32.6184039412345
"519","22","Castilla",74.9684399406419,71.0658585858586
