"","COMUNA","FECHA","A�O_2017_PRED","A�O_2018_PRED"
"109","",2018-05-24,1.06012658227848,0.731012658227848
"110","",2018-05-25,0.560975609756098,0.5
"111","",2018-05-27,0.741935483870968,0.618556701030928
"112","",2018-05-28,0.5,0.584745762711864
"113","",2018-05-29,1.06012658227848,0.731012658227848
"114","",2018-06-01,0.772598870056497,0.647457627118644
"115","",2018-06-02,0.5,0.584745762711864
"116","",2018-06-03,0.96031746031746,1.14782608695652
"117","",2018-06-04,1.06012658227848,0.731012658227848
"118","",2018-06-05,0.75201072386059,0.534534534534535
"119","",2018-06-06,1.06012658227848,0.731012658227848
"120","",2018-06-07,0.560975609756098,0.5
"121","",2018-06-08,0.570135746606335,0.497737556561086
"122","",2018-06-10,0.570135746606335,0.497737556561086
"123","",2018-06-11,0.560975609756098,0.5
